"","resp.id","rating","price","color","zipper","finish"
"705",47,10,20,"navy","gold","matte"
"706",48,6,17,"gray","silver","patent"
"707",48,5,15,"navy","silver","matte"
"708",48,10,15,"black","gold","patent"
"709",48,3,19,"navy","gold","matte"
"710",48,2,19,"navy","silver","patent"
"711",48,8,15,"gray","silver","patent"
"712",48,7,15,"black","silver","matte"
"713",48,5,17,"navy","silver","patent"
"714",48,2,19,"navy","silver","patent"
"715",48,3,17,"navy","gold","patent"
"716",48,8,20,"gray","silver","matte"
"717",48,3,17,"gray","silver","patent"
"718",48,8,20,"gray","silver","matte"
"719",48,10,20,"black","silver","patent"
"720",48,9,20,"navy","gold","matte"
"721",49,5,17,"gray","silver","patent"
"722",49,8,15,"navy","silver","matte"
"723",49,10,15,"black","gold","patent"
"724",49,4,19,"navy","gold","matte"
"725",49,3,19,"navy","silver","patent"
"726",49,4,15,"gray","silver","patent"
"727",49,10,15,"black","silver","matte"
"728",49,2,17,"navy","silver","patent"
"729",49,3,19,"navy","silver","patent"
"730",49,5,17,"navy","gold","patent"
"731",49,6,20,"gray","silver","matte"
"732",49,7,17,"gray","silver","patent"
"733",49,9,20,"gray","silver","matte"
"734",49,7,20,"black","silver","patent"
"735",49,6,20,"navy","gold","matte"
"736",50,6,17,"gray","silver","patent"
"737",50,10,15,"navy","silver","matte"
"738",50,5,15,"black","gold","patent"
"739",50,4,19,"navy","gold","matte"
"740",50,2,19,"navy","silver","patent"
"741",50,5,15,"gray","silver","patent"
"742",50,10,15,"black","silver","matte"
"743",50,5,17,"navy","silver","patent"
"744",50,4,19,"navy","silver","patent"
"745",50,4,17,"navy","gold","patent"
"746",50,10,20,"gray","silver","matte"
"747",50,5,17,"gray","silver","patent"
"748",50,10,20,"gray","silver","matte"
"749",50,9,20,"black","silver","patent"
"750",50,10,20,"navy","gold","matte"
"751",51,7,17,"gray","silver","patent"
"752",51,10,15,"navy","silver","matte"
"753",51,7,15,"black","gold","patent"
"754",51,5,19,"navy","gold","matte"
"755",51,2,19,"navy","silver","patent"
"756",51,8,15,"gray","silver","patent"
"757",51,7,15,"black","silver","matte"
"758",51,3,17,"navy","silver","patent"
"759",51,2,19,"navy","silver","patent"
"760",51,8,17,"navy","gold","patent"
"761",51,8,20,"gray","silver","matte"
"762",51,8,17,"gray","silver","patent"
"763",51,10,20,"gray","silver","matte"
"764",51,10,20,"black","silver","patent"
"765",51,8,20,"navy","gold","matte"
"766",52,8,17,"gray","silver","patent"
"767",52,5,15,"navy","silver","matte"
"768",52,10,15,"black","gold","patent"
"769",52,3,19,"navy","gold","matte"
"770",52,2,19,"navy","silver","patent"
"771",52,8,15,"gray","silver","patent"
"772",52,10,15,"black","silver","matte"
"773",52,6,17,"navy","silver","patent"
"774",52,2,19,"navy","silver","patent"
"775",52,3,17,"navy","gold","patent"
"776",52,10,20,"gray","silver","matte"
"777",52,5,17,"gray","silver","patent"
"778",52,10,20,"gray","silver","matte"
"779",52,10,20,"black","silver","patent"
"780",52,9,20,"navy","gold","matte"
"781",53,8,17,"gray","silver","patent"
"782",53,8,15,"navy","silver","matte"
"783",53,9,15,"black","gold","patent"
"784",53,8,19,"navy","gold","matte"
"785",53,3,19,"navy","silver","patent"
"786",53,8,15,"gray","silver","patent"
"787",53,10,15,"black","silver","matte"
"788",53,5,17,"navy","silver","patent"
"789",53,2,19,"navy","silver","patent"
"790",53,8,17,"navy","gold","patent"
"791",53,10,20,"gray","silver","matte"
"792",53,6,17,"gray","silver","patent"
"793",53,8,20,"gray","silver","matte"
"794",53,9,20,"black","silver","patent"
"795",53,6,20,"navy","gold","matte"
"796",54,6,17,"gray","silver","patent"
"797",54,9,15,"navy","silver","matte"
"798",54,10,15,"black","gold","patent"
"799",54,4,19,"navy","gold","matte"
"800",54,3,19,"navy","silver","patent"
"801",54,6,15,"gray","silver","patent"
"802",54,10,15,"black","silver","matte"
"803",54,7,17,"navy","silver","patent"
"804",54,2,19,"navy","silver","patent"
"805",54,3,17,"navy","gold","patent"
"806",54,8,20,"gray","silver","matte"
"807",54,5,17,"gray","silver","patent"
"808",54,10,20,"gray","silver","matte"
"809",54,10,20,"black","silver","patent"
"810",54,9,20,"navy","gold","matte"
"811",55,8,17,"gray","silver","patent"
"812",55,8,15,"navy","silver","matte"
"813",55,10,15,"black","gold","patent"
"814",55,6,19,"navy","gold","matte"
"815",55,6,19,"navy","silver","patent"
"816",55,6,15,"gray","silver","patent"
"817",55,10,15,"black","silver","matte"
"818",55,5,17,"navy","silver","patent"
"819",55,2,19,"navy","silver","patent"
"820",55,6,17,"navy","gold","patent"
"821",55,8,20,"gray","silver","matte"
"822",55,6,17,"gray","silver","patent"
"823",55,5,20,"gray","silver","matte"
"824",55,10,20,"black","silver","patent"
"825",55,6,20,"navy","gold","matte"
"826",56,7,17,"gray","silver","patent"
"827",56,7,15,"navy","silver","matte"
"828",56,10,15,"black","gold","patent"
"829",56,8,19,"navy","gold","matte"
"830",56,2,19,"navy","silver","patent"
"831",56,8,15,"gray","silver","patent"
"832",56,10,15,"black","silver","matte"
"833",56,6,17,"navy","silver","patent"
"834",56,6,19,"navy","silver","patent"
"835",56,7,17,"navy","gold","patent"
"836",56,10,20,"gray","silver","matte"
"837",56,7,17,"gray","silver","patent"
"838",56,10,20,"gray","silver","matte"
"839",56,10,20,"black","silver","patent"
"840",56,10,20,"navy","gold","matte"
"841",57,5,17,"gray","silver","patent"
"842",57,10,15,"navy","silver","matte"
"843",57,3,15,"black","gold","patent"
"844",57,4,19,"navy","gold","matte"
"845",57,2,19,"navy","silver","patent"
"846",57,8,15,"gray","silver","patent"
"847",57,9,15,"black","silver","matte"
"848",57,8,17,"navy","silver","patent"
"849",57,2,19,"navy","silver","patent"
"850",57,4,17,"navy","gold","patent"
"851",57,7,20,"gray","silver","matte"
"852",57,6,17,"gray","silver","patent"
"853",57,7,20,"gray","silver","matte"
"854",57,6,20,"black","silver","patent"
"855",57,6,20,"navy","gold","matte"
"856",58,5,17,"gray","silver","patent"
"857",58,6,15,"navy","silver","matte"
"858",58,8,15,"black","gold","patent"
"859",58,7,19,"navy","gold","matte"
"860",58,2,19,"navy","silver","patent"
"861",58,5,15,"gray","silver","patent"
"862",58,10,15,"black","silver","matte"
"863",58,5,17,"navy","silver","patent"
"864",58,2,19,"navy","silver","patent"
"865",58,8,17,"navy","gold","patent"
"866",58,8,20,"gray","silver","matte"
"867",58,4,17,"gray","silver","patent"
"868",58,6,20,"gray","silver","matte"
"869",58,4,20,"black","silver","patent"
"870",58,8,20,"navy","gold","matte"
"871",59,4,17,"gray","silver","patent"
"872",59,6,15,"navy","silver","matte"
"873",59,10,15,"black","gold","patent"
"874",59,2,19,"navy","gold","matte"
"875",59,3,19,"navy","silver","patent"
"876",59,4,15,"gray","silver","patent"
"877",59,6,15,"black","silver","matte"
"878",59,6,17,"navy","silver","patent"
"879",59,3,19,"navy","silver","patent"
"880",59,2,17,"navy","gold","patent"
"881",59,5,20,"gray","silver","matte"
"882",59,2,17,"gray","silver","patent"
"883",59,6,20,"gray","silver","matte"
"884",59,6,20,"black","silver","patent"
"885",59,10,20,"navy","gold","matte"
"886",60,6,17,"gray","silver","patent"
"887",60,10,15,"navy","silver","matte"
"888",60,9,15,"black","gold","patent"
"889",60,4,19,"navy","gold","matte"
"890",60,2,19,"navy","silver","patent"
"891",60,9,15,"gray","silver","patent"
"892",60,10,15,"black","silver","matte"
"893",60,7,17,"navy","silver","patent"
"894",60,6,19,"navy","silver","patent"
"895",60,6,17,"navy","gold","patent"
"896",60,10,20,"gray","silver","matte"
"897",60,8,17,"gray","silver","patent"
"898",60,10,20,"gray","silver","matte"
"899",60,10,20,"black","silver","patent"
"900",60,10,20,"navy","gold","matte"
"901",61,7,17,"gray","silver","patent"
"902",61,8,15,"navy","silver","matte"
"903",61,10,15,"black","gold","patent"
"904",61,9,19,"navy","gold","matte"
"905",61,2,19,"navy","silver","patent"
"906",61,7,15,"gray","silver","patent"
"907",61,10,15,"black","silver","matte"
"908",61,5,17,"navy","silver","patent"
"909",61,2,19,"navy","silver","patent"
"910",61,6,17,"navy","gold","patent"
"911",61,10,20,"gray","silver","matte"
"912",61,6,17,"gray","silver","patent"
"913",61,9,20,"gray","silver","matte"
"914",61,9,20,"black","silver","patent"
"915",61,10,20,"navy","gold","matte"
"916",62,6,17,"gray","silver","patent"
"917",62,3,15,"navy","silver","matte"
"918",62,10,15,"black","gold","patent"
"919",62,4,19,"navy","gold","matte"
"920",62,2,19,"navy","silver","patent"
"921",62,8,15,"gray","silver","patent"
"922",62,10,15,"black","silver","matte"
"923",62,4,17,"navy","silver","patent"
"924",62,4,19,"navy","silver","patent"
"925",62,6,17,"navy","gold","patent"
"926",62,7,20,"gray","silver","matte"
"927",62,7,17,"gray","silver","patent"
"928",62,7,20,"gray","silver","matte"
"929",62,10,20,"black","silver","patent"
"930",62,6,20,"navy","gold","matte"
"931",63,3,17,"gray","silver","patent"
"932",63,4,15,"navy","silver","matte"
"933",63,10,15,"black","gold","patent"
"934",63,7,19,"navy","gold","matte"
"935",63,3,19,"navy","silver","patent"
"936",63,4,15,"gray","silver","patent"
"937",63,9,15,"black","silver","matte"
"938",63,3,17,"navy","silver","patent"
"939",63,2,19,"navy","silver","patent"
"940",63,9,17,"navy","gold","patent"
"941",63,8,20,"gray","silver","matte"
"942",63,4,17,"gray","silver","patent"
"943",63,3,20,"gray","silver","matte"
"944",63,9,20,"black","silver","patent"
"945",63,10,20,"navy","gold","matte"
"946",64,4,17,"gray","silver","patent"
"947",64,8,15,"navy","silver","matte"
"948",64,8,15,"black","gold","patent"
"949",64,6,19,"navy","gold","matte"
"950",64,3,19,"navy","silver","patent"
"951",64,10,15,"gray","silver","patent"
"952",64,10,15,"black","silver","matte"
"953",64,5,17,"navy","silver","patent"
"954",64,2,19,"navy","silver","patent"
"955",64,6,17,"navy","gold","patent"
"956",64,5,20,"gray","silver","matte"
"957",64,4,17,"gray","silver","patent"
"958",64,7,20,"gray","silver","matte"
"959",64,9,20,"black","silver","patent"
"960",64,10,20,"navy","gold","matte"
"961",65,5,17,"gray","silver","patent"
"962",65,6,15,"navy","silver","matte"
"963",65,10,15,"black","gold","patent"
"964",65,4,19,"navy","gold","matte"
"965",65,4,19,"navy","silver","patent"
"966",65,10,15,"gray","silver","patent"
"967",65,10,15,"black","silver","matte"
"968",65,2,17,"navy","silver","patent"
"969",65,2,19,"navy","silver","patent"
"970",65,3,17,"navy","gold","patent"
"971",65,2,20,"gray","silver","matte"
"972",65,2,17,"gray","silver","patent"
"973",65,2,20,"gray","silver","matte"
"974",65,7,20,"black","silver","patent"
"975",65,10,20,"navy","gold","matte"
"976",66,5,17,"gray","silver","patent"
"977",66,7,15,"navy","silver","matte"
"978",66,10,15,"black","gold","patent"
"979",66,5,19,"navy","gold","matte"
"980",66,2,19,"navy","silver","patent"
"981",66,10,15,"gray","silver","patent"
"982",66,9,15,"black","silver","matte"
"983",66,5,17,"navy","silver","patent"
"984",66,2,19,"navy","silver","patent"
"985",66,5,17,"navy","gold","patent"
"986",66,8,20,"gray","silver","matte"
"987",66,4,17,"gray","silver","patent"
"988",66,8,20,"gray","silver","matte"
"989",66,8,20,"black","silver","patent"
"990",66,10,20,"navy","gold","matte"
"991",67,7,17,"gray","silver","patent"
"992",67,6,15,"navy","silver","matte"
"993",67,10,15,"black","gold","patent"
"994",67,4,19,"navy","gold","matte"
"995",67,2,19,"navy","silver","patent"
"996",67,8,15,"gray","silver","patent"
"997",67,9,15,"black","silver","matte"
"998",67,7,17,"navy","silver","patent"
"999",67,5,19,"navy","silver","patent"
"1000",67,6,17,"navy","gold","patent"
"1001",67,7,20,"gray","silver","matte"
"1002",67,6,17,"gray","silver","patent"
"1003",67,8,20,"gray","silver","matte"
"1004",67,10,20,"black","silver","patent"
"1005",67,5,20,"navy","gold","matte"
"1006",68,3,17,"gray","silver","patent"
"1007",68,3,15,"navy","silver","matte"
"1008",68,10,15,"black","gold","patent"
"1009",68,2,19,"navy","gold","matte"
"1010",68,2,19,"navy","silver","patent"
"1011",68,3,15,"gray","silver","patent"
"1012",68,10,15,"black","silver","matte"
"1013",68,5,17,"navy","silver","patent"
"1014",68,2,19,"navy","silver","patent"
"1015",68,4,17,"navy","gold","patent"
"1016",68,5,20,"gray","silver","matte"
"1017",68,4,17,"gray","silver","patent"
"1018",68,3,20,"gray","silver","matte"
"1019",68,10,20,"black","silver","patent"
"1020",68,7,20,"navy","gold","matte"
"1021",69,7,17,"gray","silver","patent"
"1022",69,6,15,"navy","silver","matte"
"1023",69,9,15,"black","gold","patent"
"1024",69,4,19,"navy","gold","matte"
"1025",69,2,19,"navy","silver","patent"
"1026",69,8,15,"gray","silver","patent"
"1027",69,9,15,"black","silver","matte"
"1028",69,4,17,"navy","silver","patent"
"1029",69,2,19,"navy","silver","patent"
"1030",69,4,17,"navy","gold","patent"
"1031",69,10,20,"gray","silver","matte"
"1032",69,6,17,"gray","silver","patent"
"1033",69,10,20,"gray","silver","matte"
"1034",69,10,20,"black","silver","patent"
"1035",69,8,20,"navy","gold","matte"
"1036",70,6,17,"gray","silver","patent"
"1037",70,7,15,"navy","silver","matte"
"1038",70,9,15,"black","gold","patent"
"1039",70,7,19,"navy","gold","matte"
"1040",70,2,19,"navy","silver","patent"
"1041",70,6,15,"gray","silver","patent"
"1042",70,10,15,"black","silver","matte"
"1043",70,4,17,"navy","silver","patent"
"1044",70,2,19,"navy","silver","patent"
"1045",70,9,17,"navy","gold","patent"
"1046",70,9,20,"gray","silver","matte"
"1047",70,7,17,"gray","silver","patent"
"1048",70,9,20,"gray","silver","matte"
"1049",70,5,20,"black","silver","patent"
"1050",70,9,20,"navy","gold","matte"
"1051",71,6,17,"gray","silver","patent"
"1052",71,8,15,"navy","silver","matte"
"1053",71,10,15,"black","gold","patent"
"1054",71,2,19,"navy","gold","matte"
"1055",71,2,19,"navy","silver","patent"
"1056",71,10,15,"gray","silver","patent"
"1057",71,9,15,"black","silver","matte"
"1058",71,4,17,"navy","silver","patent"
"1059",71,2,19,"navy","silver","patent"
"1060",71,5,17,"navy","gold","patent"
"1061",71,7,20,"gray","silver","matte"
"1062",71,8,17,"gray","silver","patent"
"1063",71,6,20,"gray","silver","matte"
"1064",71,10,20,"black","silver","patent"
"1065",71,6,20,"navy","gold","matte"
"1066",72,8,17,"gray","silver","patent"
"1067",72,8,15,"navy","silver","matte"
"1068",72,10,15,"black","gold","patent"
"1069",72,3,19,"navy","gold","matte"
"1070",72,3,19,"navy","silver","patent"
"1071",72,9,15,"gray","silver","patent"
"1072",72,8,15,"black","silver","matte"
"1073",72,5,17,"navy","silver","patent"
"1074",72,2,19,"navy","silver","patent"
"1075",72,6,17,"navy","gold","patent"
"1076",72,3,20,"gray","silver","matte"
"1077",72,7,17,"gray","silver","patent"
"1078",72,5,20,"gray","silver","matte"
"1079",72,7,20,"black","silver","patent"
"1080",72,6,20,"navy","gold","matte"
"1081",73,5,17,"gray","silver","patent"
"1082",73,8,15,"navy","silver","matte"
"1083",73,10,15,"black","gold","patent"
"1084",73,5,19,"navy","gold","matte"
"1085",73,5,19,"navy","silver","patent"
"1086",73,8,15,"gray","silver","patent"
"1087",73,9,15,"black","silver","matte"
"1088",73,10,17,"navy","silver","patent"
"1089",73,2,19,"navy","silver","patent"
"1090",73,10,17,"navy","gold","patent"
"1091",73,8,20,"gray","silver","matte"
"1092",73,10,17,"gray","silver","patent"
"1093",73,8,20,"gray","silver","matte"
"1094",73,10,20,"black","silver","patent"
"1095",73,10,20,"navy","gold","matte"
"1096",74,7,17,"gray","silver","patent"
"1097",74,10,15,"navy","silver","matte"
"1098",74,10,15,"black","gold","patent"
"1099",74,2,19,"navy","gold","matte"
"1100",74,2,19,"navy","silver","patent"
"1101",74,10,15,"gray","silver","patent"
"1102",74,10,15,"black","silver","matte"
"1103",74,7,17,"navy","silver","patent"
"1104",74,6,19,"navy","silver","patent"
"1105",74,8,17,"navy","gold","patent"
"1106",74,7,20,"gray","silver","matte"
"1107",74,7,17,"gray","silver","patent"
"1108",74,6,20,"gray","silver","matte"
"1109",74,10,20,"black","silver","patent"
"1110",74,10,20,"navy","gold","matte"
"1111",75,4,17,"gray","silver","patent"
"1112",75,7,15,"navy","silver","matte"
"1113",75,8,15,"black","gold","patent"
"1114",75,5,19,"navy","gold","matte"
"1115",75,2,19,"navy","silver","patent"
"1116",75,7,15,"gray","silver","patent"
"1117",75,10,15,"black","silver","matte"
"1118",75,4,17,"navy","silver","patent"
"1119",75,2,19,"navy","silver","patent"
"1120",75,4,17,"navy","gold","patent"
"1121",75,8,20,"gray","silver","matte"
"1122",75,6,17,"gray","silver","patent"
"1123",75,8,20,"gray","silver","matte"
"1124",75,10,20,"black","silver","patent"
"1125",75,5,20,"navy","gold","matte"
"1126",76,6,17,"gray","silver","patent"
"1127",76,6,15,"navy","silver","matte"
"1128",76,10,15,"black","gold","patent"
"1129",76,4,19,"navy","gold","matte"
"1130",76,2,19,"navy","silver","patent"
"1131",76,3,15,"gray","silver","patent"
"1132",76,10,15,"black","silver","matte"
"1133",76,8,17,"navy","silver","patent"
"1134",76,2,19,"navy","silver","patent"
"1135",76,4,17,"navy","gold","patent"
"1136",76,7,20,"gray","silver","matte"
"1137",76,7,17,"gray","silver","patent"
"1138",76,7,20,"gray","silver","matte"
"1139",76,10,20,"black","silver","patent"
"1140",76,7,20,"navy","gold","matte"
"1141",77,5,17,"gray","silver","patent"
"1142",77,7,15,"navy","silver","matte"
"1143",77,10,15,"black","gold","patent"
"1144",77,9,19,"navy","gold","matte"
"1145",77,3,19,"navy","silver","patent"
"1146",77,7,15,"gray","silver","patent"
"1147",77,10,15,"black","silver","matte"
"1148",77,3,17,"navy","silver","patent"
"1149",77,2,19,"navy","silver","patent"
"1150",77,8,17,"navy","gold","patent"
"1151",77,8,20,"gray","silver","matte"
"1152",77,2,17,"gray","silver","patent"
"1153",77,7,20,"gray","silver","matte"
"1154",77,6,20,"black","silver","patent"
"1155",77,10,20,"navy","gold","matte"
"1156",78,5,17,"gray","silver","patent"
"1157",78,5,15,"navy","silver","matte"
"1158",78,7,15,"black","gold","patent"
"1159",78,2,19,"navy","gold","matte"
"1160",78,2,19,"navy","silver","patent"
"1161",78,7,15,"gray","silver","patent"
"1162",78,8,15,"black","silver","matte"
"1163",78,3,17,"navy","silver","patent"
"1164",78,2,19,"navy","silver","patent"
"1165",78,4,17,"navy","gold","patent"
"1166",78,7,20,"gray","silver","matte"
"1167",78,4,17,"gray","silver","patent"
"1168",78,9,20,"gray","silver","matte"
"1169",78,10,20,"black","silver","patent"
"1170",78,6,20,"navy","gold","matte"
"1171",79,7,17,"gray","silver","patent"
"1172",79,9,15,"navy","silver","matte"
"1173",79,10,15,"black","gold","patent"
"1174",79,7,19,"navy","gold","matte"
"1175",79,2,19,"navy","silver","patent"
"1176",79,7,15,"gray","silver","patent"
"1177",79,10,15,"black","silver","matte"
"1178",79,4,17,"navy","silver","patent"
"1179",79,6,19,"navy","silver","patent"
"1180",79,7,17,"navy","gold","patent"
"1181",79,10,20,"gray","silver","matte"
"1182",79,8,17,"gray","silver","patent"
"1183",79,10,20,"gray","silver","matte"
"1184",79,10,20,"black","silver","patent"
"1185",79,8,20,"navy","gold","matte"
"1186",80,5,17,"gray","silver","patent"
"1187",80,7,15,"navy","silver","matte"
"1188",80,9,15,"black","gold","patent"
"1189",80,3,19,"navy","gold","matte"
"1190",80,2,19,"navy","silver","patent"
"1191",80,7,15,"gray","silver","patent"
"1192",80,10,15,"black","silver","matte"
"1193",80,5,17,"navy","silver","patent"
"1194",80,3,19,"navy","silver","patent"
"1195",80,3,17,"navy","gold","patent"
"1196",80,8,20,"gray","silver","matte"
"1197",80,5,17,"gray","silver","patent"
"1198",80,8,20,"gray","silver","matte"
"1199",80,10,20,"black","silver","patent"
"1200",80,7,20,"navy","gold","matte"
"1201",81,9,17,"gray","silver","patent"
"1202",81,8,15,"navy","silver","matte"
"1203",81,10,15,"black","gold","patent"
"1204",81,2,19,"navy","gold","matte"
"1205",81,2,19,"navy","silver","patent"
"1206",81,9,15,"gray","silver","patent"
"1207",81,10,15,"black","silver","matte"
"1208",81,5,17,"navy","silver","patent"
"1209",81,3,19,"navy","silver","patent"
"1210",81,6,17,"navy","gold","patent"
"1211",81,10,20,"gray","silver","matte"
"1212",81,8,17,"gray","silver","patent"
"1213",81,10,20,"gray","silver","matte"
"1214",81,10,20,"black","silver","patent"
"1215",81,7,20,"navy","gold","matte"
"1216",82,7,17,"gray","silver","patent"
"1217",82,4,15,"navy","silver","matte"
"1218",82,10,15,"black","gold","patent"
"1219",82,3,19,"navy","gold","matte"
"1220",82,2,19,"navy","silver","patent"
"1221",82,6,15,"gray","silver","patent"
"1222",82,10,15,"black","silver","matte"
"1223",82,6,17,"navy","silver","patent"
"1224",82,2,19,"navy","silver","patent"
"1225",82,9,17,"navy","gold","patent"
"1226",82,7,20,"gray","silver","matte"
"1227",82,4,17,"gray","silver","patent"
"1228",82,8,20,"gray","silver","matte"
"1229",82,10,20,"black","silver","patent"
"1230",82,9,20,"navy","gold","matte"
"1231",83,3,17,"gray","silver","patent"
"1232",83,6,15,"navy","silver","matte"
"1233",83,10,15,"black","gold","patent"
"1234",83,2,19,"navy","gold","matte"
"1235",83,2,19,"navy","silver","patent"
"1236",83,5,15,"gray","silver","patent"
"1237",83,8,15,"black","silver","matte"
"1238",83,4,17,"navy","silver","patent"
"1239",83,2,19,"navy","silver","patent"
"1240",83,9,17,"navy","gold","patent"
"1241",83,6,20,"gray","silver","matte"
"1242",83,3,17,"gray","silver","patent"
"1243",83,5,20,"gray","silver","matte"
"1244",83,6,20,"black","silver","patent"
"1245",83,7,20,"navy","gold","matte"
"1246",84,9,17,"gray","silver","patent"
"1247",84,7,15,"navy","silver","matte"
"1248",84,10,15,"black","gold","patent"
"1249",84,2,19,"navy","gold","matte"
"1250",84,3,19,"navy","silver","patent"
"1251",84,10,15,"gray","silver","patent"
"1252",84,10,15,"black","silver","matte"
"1253",84,2,17,"navy","silver","patent"
"1254",84,2,19,"navy","silver","patent"
"1255",84,3,17,"navy","gold","patent"
"1256",84,8,20,"gray","silver","matte"
"1257",84,9,17,"gray","silver","patent"
"1258",84,10,20,"gray","silver","matte"
"1259",84,10,20,"black","silver","patent"
"1260",84,7,20,"navy","gold","matte"
"1261",85,8,17,"gray","silver","patent"
"1262",85,10,15,"navy","silver","matte"
"1263",85,7,15,"black","gold","patent"
"1264",85,6,19,"navy","gold","matte"
"1265",85,3,19,"navy","silver","patent"
"1266",85,7,15,"gray","silver","patent"
"1267",85,10,15,"black","silver","matte"
"1268",85,6,17,"navy","silver","patent"
"1269",85,2,19,"navy","silver","patent"
"1270",85,8,17,"navy","gold","patent"
"1271",85,7,20,"gray","silver","matte"
"1272",85,8,17,"gray","silver","patent"
"1273",85,4,20,"gray","silver","matte"
"1274",85,8,20,"black","silver","patent"
"1275",85,9,20,"navy","gold","matte"
"1276",86,6,17,"gray","silver","patent"
"1277",86,7,15,"navy","silver","matte"
"1278",86,10,15,"black","gold","patent"
"1279",86,3,19,"navy","gold","matte"
"1280",86,4,19,"navy","silver","patent"
"1281",86,6,15,"gray","silver","patent"
"1282",86,8,15,"black","silver","matte"
"1283",86,4,17,"navy","silver","patent"
"1284",86,2,19,"navy","silver","patent"
"1285",86,6,17,"navy","gold","patent"
"1286",86,7,20,"gray","silver","matte"
"1287",86,4,17,"gray","silver","patent"
"1288",86,8,20,"gray","silver","matte"
"1289",86,10,20,"black","silver","patent"
"1290",86,10,20,"navy","gold","matte"
"1291",87,6,17,"gray","silver","patent"
"1292",87,9,15,"navy","silver","matte"
"1293",87,10,15,"black","gold","patent"
"1294",87,7,19,"navy","gold","matte"
"1295",87,3,19,"navy","silver","patent"
"1296",87,9,15,"gray","silver","patent"
"1297",87,10,15,"black","silver","matte"
"1298",87,2,17,"navy","silver","patent"
"1299",87,2,19,"navy","silver","patent"
"1300",87,4,17,"navy","gold","patent"
"1301",87,9,20,"gray","silver","matte"
"1302",87,3,17,"gray","silver","patent"
"1303",87,9,20,"gray","silver","matte"
"1304",87,8,20,"black","silver","patent"
"1305",87,6,20,"navy","gold","matte"
"1306",88,4,17,"gray","silver","patent"
"1307",88,5,15,"navy","silver","matte"
"1308",88,8,15,"black","gold","patent"
"1309",88,2,19,"navy","gold","matte"
"1310",88,2,19,"navy","silver","patent"
"1311",88,9,15,"gray","silver","patent"
"1312",88,10,15,"black","silver","matte"
"1313",88,3,17,"navy","silver","patent"
"1314",88,2,19,"navy","silver","patent"
"1315",88,2,17,"navy","gold","patent"
"1316",88,8,20,"gray","silver","matte"
"1317",88,3,17,"gray","silver","patent"
"1318",88,10,20,"gray","silver","matte"
"1319",88,10,20,"black","silver","patent"
"1320",88,8,20,"navy","gold","matte"
"1321",89,4,17,"gray","silver","patent"
"1322",89,6,15,"navy","silver","matte"
"1323",89,10,15,"black","gold","patent"
"1324",89,3,19,"navy","gold","matte"
"1325",89,2,19,"navy","silver","patent"
"1326",89,5,15,"gray","silver","patent"
"1327",89,8,15,"black","silver","matte"
"1328",89,5,17,"navy","silver","patent"
"1329",89,3,19,"navy","silver","patent"
"1330",89,4,17,"navy","gold","patent"
"1331",89,6,20,"gray","silver","matte"
"1332",89,3,17,"gray","silver","patent"
"1333",89,4,20,"gray","silver","matte"
"1334",89,10,20,"black","silver","patent"
"1335",89,5,20,"navy","gold","matte"
"1336",90,4,17,"gray","silver","patent"
"1337",90,7,15,"navy","silver","matte"
"1338",90,10,15,"black","gold","patent"
"1339",90,2,19,"navy","gold","matte"
"1340",90,2,19,"navy","silver","patent"
"1341",90,7,15,"gray","silver","patent"
"1342",90,7,15,"black","silver","matte"
"1343",90,4,17,"navy","silver","patent"
"1344",90,4,19,"navy","silver","patent"
"1345",90,7,17,"navy","gold","patent"
"1346",90,6,20,"gray","silver","matte"
"1347",90,7,17,"gray","silver","patent"
"1348",90,7,20,"gray","silver","matte"
"1349",90,10,20,"black","silver","patent"
"1350",90,5,20,"navy","gold","matte"
"1351",91,5,17,"gray","silver","patent"
"1352",91,7,15,"navy","silver","matte"
"1353",91,8,15,"black","gold","patent"
"1354",91,3,19,"navy","gold","matte"
"1355",91,2,19,"navy","silver","patent"
"1356",91,10,15,"gray","silver","patent"
"1357",91,10,15,"black","silver","matte"
"1358",91,6,17,"navy","silver","patent"
"1359",91,2,19,"navy","silver","patent"
"1360",91,4,17,"navy","gold","patent"
"1361",91,8,20,"gray","silver","matte"
"1362",91,8,17,"gray","silver","patent"
"1363",91,8,20,"gray","silver","matte"
"1364",91,7,20,"black","silver","patent"
"1365",91,2,20,"navy","gold","matte"
"1366",92,9,17,"gray","silver","patent"
"1367",92,10,15,"navy","silver","matte"
"1368",92,10,15,"black","gold","patent"
"1369",92,10,19,"navy","gold","matte"
"1370",92,5,19,"navy","silver","patent"
"1371",92,8,15,"gray","silver","patent"
"1372",92,10,15,"black","silver","matte"
"1373",92,8,17,"navy","silver","patent"
"1374",92,2,19,"navy","silver","patent"
"1375",92,6,17,"navy","gold","patent"
"1376",92,10,20,"gray","silver","matte"
"1377",92,7,17,"gray","silver","patent"
"1378",92,10,20,"gray","silver","matte"
"1379",92,10,20,"black","silver","patent"
"1380",92,10,20,"navy","gold","matte"
"1381",93,8,17,"gray","silver","patent"
"1382",93,8,15,"navy","silver","matte"
"1383",93,10,15,"black","gold","patent"
"1384",93,2,19,"navy","gold","matte"
"1385",93,4,19,"navy","silver","patent"
"1386",93,6,15,"gray","silver","patent"
"1387",93,10,15,"black","silver","matte"
"1388",93,9,17,"navy","silver","patent"
"1389",93,5,19,"navy","silver","patent"
"1390",93,9,17,"navy","gold","patent"
